machine_name,endpoint_url,opc_path,node_id,display_name,browse_name,data_type,parent_branch,sample_value,discovered_at
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HEISSLUFT/valve/Walzen_B/para/ToggleOnTime,ns=6;s=::AsGlobalPV:HMI_SFB_HEISSLUFT.valve.Walzen_B.para.ToggleOnTime,ToggleOnTime,ToggleOnTime,Float,para,,2026-06-10T16:58:29
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HEISSLUFT/valve/Walzen_B/para/ToggleOffTime,ns=6;s=::AsGlobalPV:HMI_SFB_HEISSLUFT.valve.Walzen_B.para.ToggleOffTime,ToggleOffTime,ToggleOffTime,Float,para,,2026-06-10T16:58:29
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HEISSLUFT/valve/Walzen_B/state/ImageNumber,ns=6;s=::AsGlobalPV:HMI_SFB_HEISSLUFT.valve.Walzen_B.state.ImageNumber,ImageNumber,ImageNumber,Int16,state,,2026-06-10T16:58:30
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HEISSLUFT/valve/Walzen_B/state/TimeReachEnd_A,ns=6;s=::AsGlobalPV:HMI_SFB_HEISSLUFT.valve.Walzen_B.state.TimeReachEnd_A,TimeReachEnd_A,TimeReachEnd_A,Float,state,,2026-06-10T16:58:30
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HEISSLUFT/valve/Walzen_B/state/TimeReachEnd_B,ns=6;s=::AsGlobalPV:HMI_SFB_HEISSLUFT.valve.Walzen_B.state.TimeReachEnd_B,TimeReachEnd_B,TimeReachEnd_B,Float,state,,2026-06-10T16:58:30
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HEISSLUFT/valve/Arbeitslage_B/para/ToggleOnTime,ns=6;s=::AsGlobalPV:HMI_SFB_HEISSLUFT.valve.Arbeitslage_B.para.ToggleOnTime,ToggleOnTime,ToggleOnTime,Float,para,,2026-06-10T16:58:30
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HEISSLUFT/valve/Arbeitslage_B/para/ToggleOffTime,ns=6;s=::AsGlobalPV:HMI_SFB_HEISSLUFT.valve.Arbeitslage_B.para.ToggleOffTime,ToggleOffTime,ToggleOffTime,Float,para,,2026-06-10T16:58:30
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HEISSLUFT/valve/Arbeitslage_B/state/ImageNumber,ns=6;s=::AsGlobalPV:HMI_SFB_HEISSLUFT.valve.Arbeitslage_B.state.ImageNumber,ImageNumber,ImageNumber,Int16,state,,2026-06-10T16:58:30
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HEISSLUFT/valve/Arbeitslage_B/state/TimeReachEnd_A,ns=6;s=::AsGlobalPV:HMI_SFB_HEISSLUFT.valve.Arbeitslage_B.state.TimeReachEnd_A,TimeReachEnd_A,TimeReachEnd_A,Float,state,,2026-06-10T16:58:30
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HEISSLUFT/valve/Arbeitslage_B/state/TimeReachEnd_B,ns=6;s=::AsGlobalPV:HMI_SFB_HEISSLUFT.valve.Arbeitslage_B.state.TimeReachEnd_B,TimeReachEnd_B,TimeReachEnd_B,Float,state,,2026-06-10T16:58:30
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Differenz,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Differenz,Differenz,Differenz,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Totzeit_A,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Totzeit_A,Totzeit_A,Totzeit_A,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Totzeit_B,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Totzeit_B,Totzeit_B,Totzeit_B,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/OpSelSpur_1_Mode,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.OpSelSpur_1_Mode,OpSelSpur_1_Mode,OpSelSpur_1_Mode,String,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Spur_1_Anfang,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Spur_1_Anfang,Spur_1_Anfang,Spur_1_Anfang,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Spur_1_Ende,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Spur_1_Ende,Spur_1_Ende,Spur_1_Ende,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Spur_1_Dauer,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Spur_1_Dauer,Spur_1_Dauer,Spur_1_Dauer,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/OpSelSpur_2_Mode,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.OpSelSpur_2_Mode,OpSelSpur_2_Mode,OpSelSpur_2_Mode,String,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Spur_2_Anfang,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Spur_2_Anfang,Spur_2_Anfang,Spur_2_Anfang,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Spur_2_Ende,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Spur_2_Ende,Spur_2_Ende,Spur_2_Ende,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Spur_2_Dauer,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Spur_2_Dauer,Spur_2_Dauer,Spur_2_Dauer,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Handrad_1,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Handrad_1,Handrad_1,Handrad_1,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Handrad_2,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Handrad_2,Handrad_2,Handrad_2,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Handrad_3,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Handrad_3,Handrad_3,Handrad_3,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/para/Handrad_4,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.para.Handrad_4,Handrad_4,Handrad_4,Float,para,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/state/state,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.state.state,state,state,UInt32,state,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/state/Aktuelles_Format,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.state.Aktuelles_Format,Aktuelles_Format,Aktuelles_Format,Float,state,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/state/Average,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.state.Average,Average,Average,Float,state,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/state/Anzahl_keine_DM,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.state.Anzahl_keine_DM,Anzahl_keine_DM,Anzahl_keine_DM,Float,state,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/state/Length,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.state.Length,Length,Length,Float,state,,2026-06-10T16:58:31
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/valve/Arbeitslage/para/ToggleOnTime,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.valve.Arbeitslage.para.ToggleOnTime,ToggleOnTime,ToggleOnTime,Float,para,,2026-06-10T16:58:32
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/valve/Arbeitslage/para/ToggleOffTime,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.valve.Arbeitslage.para.ToggleOffTime,ToggleOffTime,ToggleOffTime,Float,para,,2026-06-10T16:58:32
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/valve/Arbeitslage/state/ImageNumber,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.valve.Arbeitslage.state.ImageNumber,ImageNumber,ImageNumber,Int16,state,,2026-06-10T16:58:32
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/valve/Arbeitslage/state/TimeReachEnd_A,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.valve.Arbeitslage.state.TimeReachEnd_A,TimeReachEnd_A,TimeReachEnd_A,Float,state,,2026-06-10T16:58:32
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/valve/Arbeitslage/state/TimeReachEnd_B,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.valve.Arbeitslage.state.TimeReachEnd_B,TimeReachEnd_B,TimeReachEnd_B,Float,state,,2026-06-10T16:58:32
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/valve/Schwenkantrieb/para/ToggleOnTime,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.valve.Schwenkantrieb.para.ToggleOnTime,ToggleOnTime,ToggleOnTime,Float,para,,2026-06-10T16:58:32
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/valve/Schwenkantrieb/para/ToggleOffTime,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.valve.Schwenkantrieb.para.ToggleOffTime,ToggleOffTime,ToggleOffTime,Float,para,,2026-06-10T16:58:32
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/valve/Schwenkantrieb/state/ImageNumber,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.valve.Schwenkantrieb.state.ImageNumber,ImageNumber,ImageNumber,Int16,state,,2026-06-10T16:58:32
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/valve/Schwenkantrieb/state/TimeReachEnd_A,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.valve.Schwenkantrieb.state.TimeReachEnd_A,TimeReachEnd_A,TimeReachEnd_A,Float,state,,2026-06-10T16:58:32
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_HOTMELT/valve/Schwenkantrieb/state/TimeReachEnd_B,ns=6;s=::AsGlobalPV:HMI_SFB_HOTMELT.valve.Schwenkantrieb.state.TimeReachEnd_B,TimeReachEnd_B,TimeReachEnd_B,Float,state,,2026-06-10T16:58:32
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_IONISIERUNG/state/state,ns=6;s=::AsGlobalPV:HMI_SFB_IONISIERUNG.state.state,state,state,UInt32,state,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/para/OpSelHandAuto,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.para.OpSelHandAuto,OpSelHandAuto,OpSelHandAuto,String,para,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/para/Koppelfaktor_Naht,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.para.Koppelfaktor_Naht,Koppelfaktor_Naht,Koppelfaktor_Naht,Float,para,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/para/Koppelfaktor,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.para.Koppelfaktor,Koppelfaktor,Koppelfaktor,Float,para,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/para/Sollwert_Bahnspannung,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.para.Sollwert_Bahnspannung,Sollwert_Bahnspannung,Sollwert_Bahnspannung,Float,para,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/para/Kp,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.para.Kp,Kp,Kp,Float,para,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/para/Tn,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.para.Tn,Tn,Tn,Float,para,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/state/state,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.state.state,state,state,UInt32,state,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/state/Aktueller_Koppelfaktor,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.state.Aktueller_Koppelfaktor,Aktueller_Koppelfaktor,Aktueller_Koppelfaktor,Float,state,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/state/Abweichung,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.state.Abweichung,Abweichung,Abweichung,Float,state,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/state/Bahnspannung,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.state.Bahnspannung,Bahnspannung,Bahnspannung,Float,state,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/valve/Kuehlwasser/para/ToggleOnTime,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.valve.Kuehlwasser.para.ToggleOnTime,ToggleOnTime,ToggleOnTime,Float,para,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/valve/Kuehlwasser/para/ToggleOffTime,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.valve.Kuehlwasser.para.ToggleOffTime,ToggleOffTime,ToggleOffTime,Float,para,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/valve/Kuehlwasser/state/ImageNumber,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.valve.Kuehlwasser.state.ImageNumber,ImageNumber,ImageNumber,Int16,state,,2026-06-10T16:58:33
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/valve/Kuehlwasser/state/TimeReachEnd_A,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.valve.Kuehlwasser.state.TimeReachEnd_A,TimeReachEnd_A,TimeReachEnd_A,Float,state,,2026-06-10T16:58:34
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/valve/Kuehlwasser/state/TimeReachEnd_B,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.valve.Kuehlwasser.state.TimeReachEnd_B,TimeReachEnd_B,TimeReachEnd_B,Float,state,,2026-06-10T16:58:34
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/valve/Nahtkuehlrolle/para/ToggleOnTime,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.valve.Nahtkuehlrolle.para.ToggleOnTime,ToggleOnTime,ToggleOnTime,Float,para,,2026-06-10T16:58:34
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/valve/Nahtkuehlrolle/para/ToggleOffTime,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.valve.Nahtkuehlrolle.para.ToggleOffTime,ToggleOffTime,ToggleOffTime,Float,para,,2026-06-10T16:58:34
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/valve/Nahtkuehlrolle/state/ImageNumber,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.valve.Nahtkuehlrolle.state.ImageNumber,ImageNumber,ImageNumber,Int16,state,,2026-06-10T16:58:34
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/valve/Nahtkuehlrolle/state/TimeReachEnd_A,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.valve.Nahtkuehlrolle.state.TimeReachEnd_A,TimeReachEnd_A,TimeReachEnd_A,Float,state,,2026-06-10T16:58:34
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_KUEHLVORZUG/valve/Nahtkuehlrolle/state/TimeReachEnd_B,ns=6;s=::AsGlobalPV:HMI_SFB_KUEHLVORZUG.valve.Nahtkuehlrolle.state.TimeReachEnd_B,TimeReachEnd_B,TimeReachEnd_B,Float,state,,2026-06-10T16:58:34
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_LASER/state/state,ns=6;s=::AsGlobalPV:HMI_SFB_LASER.state.state,state,state,UInt32,state,,2026-06-10T16:58:34
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_METALLDETEKTOR/state/state,ns=6;s=::AsGlobalPV:HMI_SFB_METALLDETEKTOR.state.state,state,state,UInt32,state,,2026-06-10T16:58:35
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_PRESSVORZUG/state/state,ns=6;s=::AsGlobalPV:HMI_SFB_PRESSVORZUG.state.state,state,state,UInt32,state,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_PRESSVORZUG/state/aktuelles_Format,ns=6;s=::AsGlobalPV:HMI_SFB_PRESSVORZUG.state.aktuelles_Format,aktuelles_Format,aktuelles_Format,Float,state,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_PRESSVORZUG/state/Average,ns=6;s=::AsGlobalPV:HMI_SFB_PRESSVORZUG.state.Average,Average,Average,Float,state,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_PRESSVORZUG/state/Anzahl_keine_DM,ns=6;s=::AsGlobalPV:HMI_SFB_PRESSVORZUG.state.Anzahl_keine_DM,Anzahl_keine_DM,Anzahl_keine_DM,Float,state,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_PRESSVORZUG/state/Length,ns=6;s=::AsGlobalPV:HMI_SFB_PRESSVORZUG.state.Length,Length,Length,Float,state,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Messer_Laenge,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Messer_Laenge,Messer_Laenge,Messer_Laenge,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Messer_Umfang,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Messer_Umfang,Messer_Umfang,Messer_Umfang,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Messer_Verschiebung,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Messer_Verschiebung,Messer_Verschiebung,Messer_Verschiebung,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Messer_Sensorabstand,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Messer_Sensorabstand,Messer_Sensorabstand,Messer_Sensorabstand,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Oeler_Abstand,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Oeler_Abstand,Oeler_Abstand,Oeler_Abstand,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Oeler_Zeit,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Oeler_Zeit,Oeler_Zeit,Oeler_Zeit,Int32,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/OpSel_Andr_Verstellung_Auto,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.OpSel_Andr_Verstellung_Auto,OpSel_Andr_Verstellung_Auto,OpSel_Andr_Verstellung_Auto,String,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Andruck_Faktor,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Andruck_Faktor,Andruck_Faktor,Andruck_Faktor,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Aktueller_Solldruck,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Aktueller_Solldruck,Aktueller_Solldruck,Aktueller_Solldruck,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Stuetzpunkte_V_0,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Stuetzpunkte_V_0,Stuetzpunkte_V_0,Stuetzpunkte_V_0,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Stuetzpunkte_V_1,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Stuetzpunkte_V_1,Stuetzpunkte_V_1,Stuetzpunkte_V_1,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Stuetzpunkte_V_2,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Stuetzpunkte_V_2,Stuetzpunkte_V_2,Stuetzpunkte_V_2,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Stuetzpunkte_V_3,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Stuetzpunkte_V_3,Stuetzpunkte_V_3,Stuetzpunkte_V_3,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Stuetzpunkte_V_4,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Stuetzpunkte_V_4,Stuetzpunkte_V_4,Stuetzpunkte_V_4,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Stuetzpunkte_Druck_0,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Stuetzpunkte_Druck_0,Stuetzpunkte_Druck_0,Stuetzpunkte_Druck_0,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Stuetzpunkte_Druck_1,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Stuetzpunkte_Druck_1,Stuetzpunkte_Druck_1,Stuetzpunkte_Druck_1,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Stuetzpunkte_Druck_2,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Stuetzpunkte_Druck_2,Stuetzpunkte_Druck_2,Stuetzpunkte_Druck_2,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Stuetzpunkte_Druck_3,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Stuetzpunkte_Druck_3,Stuetzpunkte_Druck_3,Stuetzpunkte_Druck_3,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Stuetzpunkte_Druck_4,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Stuetzpunkte_Druck_4,Stuetzpunkte_Druck_4,Stuetzpunkte_Druck_4,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/Drucker/Offset,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.Drucker.Offset,Offset,Offset,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/AdjM_Position,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.AdjM_Position,AdjM_Position,AdjM_Position,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/para/AdjM_Kamera,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.para.AdjM_Kamera,AdjM_Kamera,AdjM_Kamera,Float,para,,2026-06-10T16:58:36
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/AdjM_Position,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.AdjM_Position,AdjM_Position,AdjM_Position,Float,state,,2026-06-10T16:58:37
Pinch 16,opc.tcp://192.168.10.194:4840,Global PV/HMI_SFB_ROTATIONSSTANZE/state/AdjM_Kamera,ns=6;s=::AsGlobalPV:HMI_SFB_ROTATIONSSTANZE.state.AdjM_Kamera,AdjM_Kamera,AdjM_Kamera,Float,state,,2026-06-10T16:58:37
